symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
DLTBNB,0.00000000,0.000,0.00000000,0.00240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
WTCBNB,0.00000000,0.000,0.00000000,0.00180500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
DLTBTC,0.00000000,0.000,0.00000000,0.00000071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
DLTETH,0.00000000,0.000,0.00000000,0.00016807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
AMBBTC,0.00000050,43.103,0.00000145,0.00000116,0.00000166,74498.00000000,0.00000165,24941.00000000,0.00000166,69157.00000000,0.00000116,0.00000187,0.00000111,833297304.00000000,1205.67460945,1662919798041,1663006198041,10575765,10671581,95817
AMBETH,0.00000000,0.000,0.00000000,0.00004100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
AMBBNB,0.00000000,0.000,0.00000000,0.00068500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BCCETH,0.00000000,0.000,0.00000000,2.47246000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BCCUSDT,0.00000000,0.000,0.00000000,448.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BCCBNB,0.00000000,0.000,0.00000000,54.29000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BATBTC,-0.00000064,-3.881,0.00001612,0.00001649,0.00001585,33675.00000000,0.00001586,455.00000000,0.00001588,2360.00000000,0.00001649,0.00001651,0.00001570,1125633.00000000,18.14603136,1662919781568,1663006181568,28660847,28663368,2522
BATETH,0.00000400,1.990,0.00020381,0.00020100,0.00020500,49.00000000,0.00020470,2681.00000000,0.00020590,143.00000000,0.00020100,0.00020790,0.00019820,65261.00000000,13.30055540,1662919773593,1663006173593,5237106,5237399,294
BATBNB,0.00000000,0.000,0.00000000,0.00183100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BCPTBTC,0.00000000,0.000,0.00000000,0.00000048,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BCPTETH,0.00000000,0.000,0.00000000,0.00008181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BCPTBNB,0.00000000,0.000,0.00000000,0.00116200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ARNBTC,0.00000000,0.000,0.00000000,0.00000761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ARNETH,0.00000000,0.000,0.00000000,0.00029362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
GVTBTC,0.00000000,0.000,0.00000000,0.00001792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
GVTETH,0.00000000,0.000,0.00000000,0.00384600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
CDTBTC,0.00000000,0.000,0.00000000,0.00000317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
CDTETH,0.00000000,0.000,0.00000000,0.00005119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
GXSBTC,0.00000000,0.000,0.00000000,0.00004581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
GXSETH,0.00000000,0.000,0.00000000,0.00062460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
NEOUSDT,0.02000000,0.203,9.97134573,9.86000000,9.88000000,43.86000000,9.87000000,1276.96000000,9.88000000,388.05000000,9.86000000,10.26000000,9.61000000,635193.77000000,6333736.68510000,1662919797993,1663006197993,84994292,85021349,27058
NEOBNB,0.00020000,0.597,0.03371687,0.03350000,0.03370000,144.20000000,0.03370000,20.19000000,0.03380000,69.95000000,0.03350000,0.03450000,0.03300000,11757.19000000,396.41568000,1662919595158,1663005995158,3833439,3833935,497
POEBTC,0.00000000,0.000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
POEETH,0.00000000,0.000,0.00000000,0.00000664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
QSPBTC,0.00000000,0.000,0.00000000,0.00000076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
QSPETH,0.00000000,0.000,0.00000000,0.00002249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
QSPBNB,0.00000000,0.000,0.00000000,0.00052350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BTSBTC,-0.00000002,-3.636,0.00000054,0.00000055,0.00000053,41.00000000,0.00000052,3155935.00000000,0.00000053,1592389.00000000,0.00000055,0.00000056,0.00000052,42867701.00000000,22.94707246,1662919789665,1663006189665,9758828,9762740,3913
BTSETH,0.00000000,0.000,0.00000000,0.00009498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BTSBNB,0.00000000,0.000,0.00000000,0.00144800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
XZCBTC,0.00000000,0.000,0.00000000,0.00013550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
XZCETH,0.00000000,0.000,0.00000000,0.00310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
XZCBNB,0.00000000,0.000,0.00000000,0.26750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
LSKBTC,-0.00000187,-3.730,0.00004925,0.00005023,0.00004827,8.40000000,0.00004822,594.90000000,0.00004847,514.10000000,0.00005014,0.00005070,0.00004821,179155.60000000,8.82313676,1662919776464,1663006176464,15102175,15103306,1132
LSKETH,0.00000900,1.461,0.00062461,0.00060800,0.00062500,48.00000000,0.00062500,13.40000000,0.00063100,101.50000000,0.00061600,0.00063800,0.00060900,22974.80000000,14.35026370,1662919400437,1663005800437,2702968,2703202,235
LSKBNB,0.00000000,0.000,0.00000000,0.06494000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
TNTBTC,0.00000000,0.000,0.00000000,0.00000261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
TNTETH,0.00000000,0.000,0.00000000,0.00000920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
FUELBTC,0.00000000,0.000,0.00000000,0.00000026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
FUELETH,0.00000000,0.000,0.00000000,0.00002221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
MANABTC,-0.00000189,-5.036,0.00003663,0.00003753,0.00003564,310.00000000,0.00003563,789.00000000,0.00003564,583.00000000,0.00003753,0.00003760,0.00003544,2192339.00000000,80.29759318,1662919797957,1663006197957,34538178,34548777,10600
MANAETH,0.00000350,0.764,0.00046415,0.00045830,0.00046170,104.00000000,0.00046130,880.00000000,0.00046150,880.00000000,0.00045820,0.00047110,0.00045400,168006.00000000,77.98054340,1662919795047,1663006195047,6479424,6480336,913
BCDBTC,0.00000000,0.000,0.00000000,0.00001351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
BCDETH,0.00000000,0.000,0.00000000,0.00251000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
DGDBTC,0.00000000,0.000,0.00000000,0.00393100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
DGDETH,0.00000000,0.000,0.00000000,0.19260000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
IOTABNB,0.00000200,0.202,0.00099324,0.00099900,0.00099200,335.00000000,0.00099200,1265.00000000,0.00099500,90.00000000,0.00099000,0.00100900,0.00098300,48270.00000000,47.94349100,1662919683767,1663006083767,3155471,3155607,137
ADXBTC,-0.00000024,-2.974,0.00000807,0.00000808,0.00000783,6248.00000000,0.00000783,5608.00000000,0.00000784,1550.00000000,0.00000807,0.00000888,0.00000781,9574202.00000000,77.29947218,1662919737043,1663006137043,12829456,12841711,12256
ADXETH,0.00000270,2.736,0.00010145,0.00009880,0.00010140,71.00000000,0.00010140,576.00000000,0.00010160,1150.00000000,0.00009870,0.00010850,0.00009760,655152.00000000,66.46327120,1662919787032,1663006187032,3244148,3245792,1645
ADXBNB,0.00000000,0.000,0.00000000,0.00492900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ADABTC,-0.00000117,-4.922,0.00002313,0.00002377,0.00002260,338.00000000,0.00002260,9249.40000000,0.00002261,9255.10000000,0.00002377,0.00002379,0.00002245,25249057.00000000,584.12664447,1662919798107,1663006198107,114367666,114413904,46239
ADAETH,0.00000250,0.861,0.00029275,0.00029010,0.00029270,563.70000000,0.00029260,6331.90000000,0.00029280,7956.60000000,0.00029020,0.00029740,0.00028780,2184548.60000000,639.53528017,1662919798062,1663006198062,26819632,26827351,7720
PPTBTC,0.00000000,0.000,0.00000000,0.00001855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
PPTETH,0.00000000,0.000,0.00000000,0.00141000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
CMTBTC,0.00000000,0.000,0.00000000,0.00000028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
CMTETH,0.00000000,0.000,0.00000000,0.00000625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
CMTBNB,0.00000000,0.000,0.00000000,0.00057700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
XLMBTC,-0.00000016,-3.030,0.00000521,0.00000528,0.00000512,225.00000000,0.00000511,48960.00000000,0.00000512,142456.00000000,0.00000528,0.00000530,0.00000507,9143428.00000000,47.65320459,1662919797866,1663006197866,53314983,53321391,6409
XLMETH,0.00000190,2.950,0.00006586,0.00006440,0.00006630,3511.00000000,0.00006610,11809.00000000,0.00006630,3001.00000000,0.00006440,0.00006670,0.00006420,683529.00000000,45.01393230,1662919782159,1663006182159,10879932,10881058,1127
XLMBNB,0.00000290,0.749,0.00038841,0.00038850,0.00038990,3428.00000000,0.00038980,1745.00000000,0.00039010,2150.00000000,0.00038700,0.00039290,0.00038380,617171.00000000,239.71593920,1662919790937,1663006190937,4534976,4535539,564
CNDBTC,0.00000000,0.000,0.00000000,0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
CNDETH,0.00000000,0.000,0.00000000,0.00002599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
CNDBNB,0.00000000,0.000,0.00000000,0.00033990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
LENDBTC,0.00000000,0.000,0.00000000,0.00004512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
LENDETH,0.00000000,0.000,0.00000000,0.00137174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
WABIBTC,0.00000093,22.518,0.00000474,0.00000413,0.00000506,3265.00000000,0.00000505,70.00000000,0.00000506,1426.00000000,0.00000413,0.00000536,0.00000392,39235967.00000000,186.04574290,1662919788950,1663006188950,13805701,13831322,25622
WABIETH,0.00000000,0.000,0.00000000,0.00040308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
WABIBNB,0.00000000,0.000,0.00000000,0.00024130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
LTCETH,0.00009000,0.254,0.03544587,0.03535000,0.03546000,0.14400000,0.03547000,3.71600000,0.03549000,19.65400000,0.03537000,0.03595000,0.03506000,11618.89900000,411.84200676,1662919797955,1663006197955,14194187,14199001,4815
LTCUSDT,-1.56000000,-2.489,61.74957586,62.69000000,61.11000000,105.84200000,61.10000000,44.03100000,61.11000000,77.88400000,62.67000000,63.23000000,60.08000000,530747.73900000,32773447.77176000,1662919797943,1663006197943,251782549,251893733,111185
LTCBNB,-0.00370000,-1.740,0.20894111,0.21260000,0.20900000,9.07800000,0.20890000,19.62100000,0.20910000,11.16300000,0.21270000,0.21430000,0.20560000,4050.04800000,846.22151120,1662919790922,1663006190922,9945022,9947162,2141
TNBBTC,0.00000000,0.000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
TNBETH,0.00000000,0.000,0.00000000,0.00000752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
WAVESBTC,-0.00001190,-5.217,0.00022144,0.00022820,0.00021620,15.49000000,0.00021600,227.95000000,0.00021610,95.87000000,0.00022810,0.00022890,0.00021220,588778.36000000,130.38117142,1662919796738,1663006196738,43582822,43598115,15294
WAVESETH,0.00000900,0.323,0.00278701,0.00278400,0.00279600,41.47000000,0.00279600,126.59000000,0.00279900,141.48000000,0.00278700,0.00285900,0.00271800,26085.70000000,72.70116579,1662919798062,1663006198062,5506837,5507564,728
WAVESBNB,-0.00027000,-1.611,0.01650962,0.01673000,0.01649000,11.40000000,0.01647000,1572.89000000,0.01650000,768.92000000,0.01676000,0.01681000,0.01608000,22638.55000000,373.75384670,1662919792580,1663006192580,2325683,2326716,1034
GTOBTC,-0.00000003,-3.030,0.00000097,0.00000098,0.00000096,53043.00000000,0.00000095,1448613.00000000,0.00000096,879163.00000000,0.00000099,0.00000099,0.00000095,10408952.00000000,10.11778740,1662919777554,1663006177554,13273548,13274359,812
GTOETH,0.00000000,0.000,0.00000000,0.00003197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
GTOBNB,0.00000000,0.000,0.00000000,0.00035200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ICXBTC,-0.00000030,-2.244,0.00001322,0.00001340,0.00001307,166.00000000,0.00001303,851.00000000,0.00001309,256.00000000,0.00001337,0.00001344,0.00001293,219396.00000000,2.90080476,1662919797671,1663006197671,32245311,32246045,735
ICXETH,0.00000540,3.307,0.00016654,0.00016380,0.00016870,2297.00000000,0.00016860,2820.00000000,0.00016920,343.00000000,0.00016330,0.00017020,0.00016250,67123.00000000,11.17878650,1662919784055,1663006184055,7975014,7975224,211
ICXBNB,0.00000000,0.000,0.00000000,0.00465400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
OSTBTC,0.00000000,0.000,0.00000000,0.00000032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
OSTETH,0.00000000,0.000,0.00000000,0.00000225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
OSTBNB,0.00000000,0.000,0.00000000,0.00052500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1661527756652,1661614156652,-1,-1,0
ELFBTC,-0.00000018,-2.542,0.00000710,0.00000708,0.00000690,3099.00000000,0.00000689,310.00000000,0.00000690,3910.00000000,0.00000708,0.00000741,0.00000686,9899051.00000000,70.32570232,1662919796237,1663006196237,17957374,17961924,4551
